UserID,SIGNUPDATE,DELETED,AGEGROUP,GENDER,STATE
616772,2017-03-02 21:14:51,,46.0,FEMALE,Georgia
616778,2018-01-22 10:20:16,,51.0,FEMALE,
616782,2017-08-02 16:07:02,,39.0,MALE,Pennsylvania
616786,2017-12-02 00:18:29,,37.0,FEMALE,
616790,2017-11-18 13:05:04,,23.0,MALE,
616799,2017-11-30 01:33:14,,29.0,FEMALE,
616803,2017-12-29 15:07:44,2018-03-27 11:51:14,34.0,MALE,Virginia
616808,2018-04-23 10:55:15,,53.0,MALE,Puerto Rico
616813,2017-04-30 03:53:31,,40.0,FEMALE,Georgia
616817,2018-09-30 03:11:46,,29.0,MALE,Florida
616822,2018-08-23 01:26:57,,34.0,MALE,Georgia
616826,2018-05-11 07:37:22,,32.0,MALE,
616832,2017-10-27 00:55:44,,37.0,MALE,Texas
616835,2018-11-18 19:10:50,,31.0,FEMALE,
616843,2017-07-29 19:59:05,,50.0,MALE,Oregon
616847,2017-04-18 18:49:50,,37.0,FEMALE,California
616851,2017-09-20 03:14:12,,39.0,FEMALE,
616858,2017-04-27 15:23:56,,40.0,MALE,California
616863,2017-05-12 16:50:18,,43.0,MALE,Ohio
616867,2018-01-30 00:37:22,,46.0,MALE,California
616870,2017-10-26 21:19:49,,40.0,MALE,Kentucky
616879,2018-06-05 03:55:51,,44.0,MALE,
616882,2017-04-23 12:15:12,,47.0,MALE,California
616886,2017-12-23 22:48:28,,68.0,MALE,
616890,2018-04-24 14:09:13,,39.0,MALE,
616896,2018-09-23 04:03:54,,45.0,MALE,Illinois
616903,2017-04-23 04:07:11,,52.0,FEMALE,Indiana
616906,2017-11-29 23:53:21,2018-11-24 14:43:07,29.0,FEMALE,Alabama
616910,2017-03-28 01:01:57,,59.0,MALE,Texas
616918,2017-04-23 04:19:51,,44.0,FEMALE,Washington
616921,2017-11-10 04:13:17,,47.0,MALE,New Mexico
616929,2017-11-09 10:43:33,,37.0,MALE,Georgia
616934,2017-05-22 12:23:50,2018-01-18 19:58:12,56.0,FEMALE,California
616935,2017-11-13 16:56:15,,35.0,FEMALE,Texas
616944,2017-07-18 14:45:46,,43.0,MALE,Florida
616948,2018-05-16 21:49:07,,35.0,MALE,California
616950,2017-09-25 02:44:40,,33.0,FEMALE,
616956,2017-04-12 15:34:05,,41.0,FEMALE,New Jersey
616961,2018-10-21 20:53:05,,50.0,MALE,Ohio
616965,2018-04-09 23:19:41,,38.0,MALE,North Carolina
616970,2017-08-15 05:17:13,,47.0,FEMALE,California
616976,2017-04-20 17:39:58,,32.0,FEMALE,Florida
616980,2018-11-16 14:28:09,,56.0,MALE,New York
616986,2017-05-27 00:53:31,,56.0,FEMALE,California
616992,2018-05-26 01:19:16,,50.0,MALE,
616998,2017-07-26 21:02:42,,27.0,FEMALE,Kentucky
617000,2017-10-31 16:11:16,,39.0,MALE,Rhode Island
617007,2017-10-29 00:05:31,,49.0,MALE,Texas
617011,2017-04-22 11:48:37,,34.0,MALE,Florida
617016,2017-05-07 21:56:09,,49.0,MALE,Nevada
617021,2018-03-03 23:49:26,,72.0,MALE,
617026,2017-12-02 01:01:59,,32.0,MALE,Georgia
617030,2017-10-20 22:46:03,,42.0,FEMALE,Wisconsin
617035,2018-11-16 12:29:29,,43.0,MALE,
617043,2017-04-23 22:24:44,,53.0,MALE,California
617048,2018-04-07 15:27:53,,44.0,MALE,New York
617054,2017-09-27 00:37:59,,36.0,MALE,California
617058,2018-02-10 18:20:52,,42.0,FEMALE,
617061,2017-04-28 16:23:25,,38.0,FEMALE,California
617065,2018-10-12 21:59:44,,53.0,MALE,New York
617073,2017-12-27 14:57:56,,49.0,FEMALE,
617078,2017-11-12 02:05:34,,65.0,MALE,
617080,2018-03-19 05:00:52,,52.0,MALE,
617087,2017-11-11 01:58:20,,41.0,FEMALE,Ohio
617093,2018-06-23 00:17:49,,31.0,FEMALE,Georgia
617096,2018-11-08 14:29:39,,45.0,MALE,
617103,2018-01-29 18:37:25,,55.0,MALE,
617105,2017-07-16 22:26:42,,57.0,MALE,California
617110,2018-08-13 22:12:36,,48.0,MALE,New York
617117,2017-04-18 00:30:43,,38.0,FEMALE,Georgia
617122,2018-10-25 15:44:01,,68.0,FEMALE,Missouri
617128,2017-07-14 13:57:40,,66.0,MALE,Illinois
617133,2018-06-23 01:36:44,,43.0,FEMALE,
617138,2018-05-28 15:57:10,,30.0,FEMALE,South Dakota
617142,2018-01-28 19:03:08,,43.0,FEMALE,
617147,2017-11-06 20:13:42,,43.0,MALE,Illinois
617154,2018-10-21 19:00:15,,48.0,FEMALE,New York
617158,2017-05-27 15:18:34,,62.0,FEMALE,California
617160,2017-10-27 13:29:56,,44.0,FEMALE,Arizona
617166,2017-04-29 13:53:48,,49.0,FEMALE,Pennsylvania
617171,2017-10-28 23:22:03,,55.0,FEMALE,New York
617176,2017-06-14 15:22:14,,49.0,MALE,Georgia
617180,2018-02-14 21:31:02,,43.0,MALE,
617185,2017-07-17 14:32:27,,38.0,FEMALE,Wisconsin
617193,2018-07-04 15:15:47,,61.0,MALE,Illinois
617199,2018-09-07 18:35:06,,45.0,FEMALE,Washington
617203,2018-08-29 21:23:02,,42.0,MALE,Virginia
617205,2018-05-13 23:20:40,,43.0,FEMALE,Florida
617214,2017-10-28 17:59:12,,36.0,MALE,Virginia
617215,2017-05-12 04:00:19,,50.0,MALE,California
617224,2017-11-07 06:31:36,,36.0,FEMALE,West Virginia
617225,2018-01-29 01:50:18,,22.0,FEMALE,
617231,2017-11-03 16:40:38,,52.0,MALE,New York
617238,2017-10-30 03:07:11,,52.0,FEMALE,Texas
617242,2018-07-31 04:42:26,,60.0,FEMALE,North Carolina
617245,2018-03-17 18:35:38,,65.0,MALE,Texas
617250,2018-04-28 05:03:44,,29.0,FEMALE,
617255,2017-10-01 00:41:56,,32.0,FEMALE,Michigan
617262,2017-08-13 03:00:28,,43.0,FEMALE,
617269,2017-11-24 03:31:56,,34.0,MALE,Texas
617272,2017-07-24 06:20:46,,55.0,FEMALE,
617279,2018-03-24 12:06:31,,38.0,FEMALE,
617280,2018-07-06 20:22:13,,54.0,MALE,Texas
617287,2017-08-12 04:54:57,,26.0,FEMALE,
617290,2018-10-03 10:22:30,,20.0,MALE,
617299,2018-09-20 01:22:04,,60.0,MALE,Arizona
617303,2017-09-13 00:26:53,,54.0,MALE,
617306,2017-07-15 00:17:40,,45.0,MALE,Florida
617312,2018-05-27 07:33:56,2018-07-30 07:57:45,26.0,MALE,
617317,2017-08-05 11:08:10,,56.0,MALE,Ohio
617321,2018-07-29 01:32:49,,30.0,MALE,Texas
617325,2018-05-29 12:37:03,,56.0,MALE,South Carolina
617332,2018-10-26 15:25:50,,56.0,MALE,New Jersey
617339,2017-11-13 20:36:40,,61.0,MALE,North Carolina
617342,2018-05-10 01:05:30,,40.0,MALE,
617346,2017-05-03 22:08:09,,47.0,FEMALE,Florida
617352,2017-04-24 12:47:19,,38.0,MALE,Florida
617355,2017-08-01 09:47:49,,58.0,MALE,Texas
617363,2018-09-18 20:12:02,,41.0,MALE,Texas
617365,2017-04-20 20:50:43,,29.0,MALE,Illinois
617373,2018-01-13 01:07:47,,44.0,MALE,Nevada
617376,2018-02-04 18:33:23,,25.0,FEMALE,Nevada
617381,2018-04-25 01:18:27,,45.0,FEMALE,Delaware
617387,2017-10-28 17:06:25,,51.0,FEMALE,California
617392,2017-04-17 10:38:03,,43.0,FEMALE,North Carolina
617399,2017-11-07 10:59:03,,45.0,MALE,Illinois
617402,2017-10-27 01:41:34,,39.0,MALE,Texas
617409,2017-05-22 12:13:54,,24.0,FEMALE,Texas
617414,2018-11-02 02:03:06,,34.0,FEMALE,
617415,2017-08-13 21:30:59,,53.0,MALE,
617423,2018-09-20 14:39:51,,47.0,FEMALE,
617426,2018-07-25 20:34:34,,31.0,FEMALE,Florida
617432,2017-09-09 09:45:08,,53.0,MALE,North Carolina
617436,2018-05-02 14:19:00,,35.0,MALE,
617441,2018-08-07 12:35:36,,24.0,FEMALE,
617447,2017-08-19 01:29:33,,54.0,MALE,Georgia
617453,2018-08-04 20:12:03,,35.0,FEMALE,Minnesota
617456,2017-07-24 15:00:49,,39.0,MALE,Illinois
617463,2018-03-18 21:26:35,,49.0,MALE,Pennsylvania
617468,2017-06-11 18:52:00,,50.0,FEMALE,Texas
617471,2017-11-06 23:27:33,,55.0,FEMALE,Nebraska
617478,2017-04-24 19:35:46,,34.0,MALE,Washington
617482,2017-09-27 23:51:57,,36.0,MALE,New Jersey
617485,2018-10-07 19:50:38,,33.0,FEMALE,California
617491,2018-03-26 22:37:21,,49.0,FEMALE,
617498,2017-07-13 18:32:07,,57.0,MALE,
617500,2017-05-04 14:14:33,,32.0,FEMALE,North Carolina
617506,2017-11-02 15:02:58,,46.0,MALE,Ohio
617512,2018-06-04 04:33:00,,52.0,FEMALE,Ohio
617516,2018-11-16 01:49:48,,37.0,MALE,
617522,2017-12-04 04:56:33,,39.0,MALE,Texas
617527,2017-10-28 01:18:39,,42.0,MALE,Washington
617532,2017-11-15 19:32:30,,38.0,FEMALE,Florida
617539,2017-10-08 14:31:54,,41.0,MALE,Texas
617542,2018-05-02 02:43:30,,51.0,FEMALE,
617545,2018-07-18 14:25:05,,41.0,FEMALE,Texas
617553,2018-05-28 14:39:09,,49.0,FEMALE,
617556,2018-10-01 15:21:26,,25.0,MALE,
617560,2018-09-25 20:11:59,,47.0,MALE,Maryland
617565,2017-04-27 00:18:30,,47.0,MALE,Illinois
617570,2017-04-29 00:28:31,,59.0,MALE,Ohio
617576,2017-04-23 15:52:59,,35.0,MALE,New York
617581,2017-10-25 01:34:20,,44.0,FEMALE,Ohio
617585,2017-09-12 02:39:00,,67.0,MALE,Michigan
617593,2018-04-10 08:31:34,,37.0,MALE,
617595,2017-05-13 23:55:37,,34.0,MALE,California
617602,2017-07-04 20:51:22,,59.0,MALE,Washington
617607,2018-08-21 18:20:06,,57.0,MALE,Oregon
617611,2018-08-31 21:41:51,,65.0,FEMALE,
617618,2018-09-13 19:29:05,,71.0,FEMALE,
617622,2018-05-04 20:07:39,,51.0,MALE,
617626,2018-04-26 12:43:46,,54.0,MALE,South Carolina
617634,2018-04-23 03:57:19,,33.0,MALE,
617637,2018-02-26 01:17:29,,42.0,FEMALE,
617644,2017-11-03 13:18:31,,54.0,MALE,Michigan
617645,2018-06-08 03:56:41,,30.0,MALE,
617651,2018-11-14 23:39:10,,52.0,MALE,Illinois
617656,2017-08-17 21:34:16,,45.0,FEMALE,Georgia
617664,2017-05-04 23:56:28,,65.0,MALE,Illinois
617668,2017-10-29 02:01:39,,40.0,FEMALE,South Dakota
617670,2017-10-01 19:46:41,,46.0,FEMALE,Florida
617679,2018-10-01 20:13:50,,49.0,FEMALE,Georgia
617684,2017-03-25 22:17:08,,44.0,MALE,New York
617686,2018-04-10 01:33:49,,22.0,FEMALE,
617690,2017-02-28 14:18:25,,44.0,FEMALE,Florida
617698,2018-05-16 13:39:47,,44.0,MALE,Georgia
617701,2017-09-20 13:35:56,,62.0,MALE,Minnesota
617706,2017-10-26 17:54:47,,30.0,FEMALE,Florida
617711,2018-06-12 01:36:18,,62.0,MALE,California
617717,2018-01-25 14:59:41,,41.0,MALE,
617720,2017-07-25 17:31:54,,52.0,MALE,Mississippi
617729,2017-04-22 13:47:20,,29.0,FEMALE,Kansas
617732,2017-11-03 02:59:17,,48.0,FEMALE,New York
617736,2018-02-08 15:03:18,,59.0,FEMALE,Pennsylvania
617743,2018-05-27 05:34:31,2018-06-27 17:00:55,32.0,FEMALE,
617745,2018-02-28 02:15:52,,41.0,MALE,North Carolina
617751,2017-05-02 18:23:25,,54.0,MALE,North Carolina
617757,2018-07-26 04:51:32,,40.0,FEMALE,
617763,2018-06-06 15:59:26,,52.0,FEMALE,Puerto Rico
617767,2017-12-05 12:11:04,,55.0,FEMALE,California
617771,2017-04-28 15:33:36,,40.0,MALE,Illinois
617776,2017-07-23 16:59:09,,47.0,MALE,Texas
617784,2018-08-11 22:44:24,,29.0,MALE,California
617787,2018-11-08 20:11:54,,59.0,FEMALE,Illinois
617790,2017-07-10 05:10:26,,27.0,FEMALE,Illinois
617796,2018-01-25 00:23:19,,27.0,FEMALE,
617804,2018-03-10 16:18:58,,46.0,FEMALE,
617809,2017-07-12 13:21:44,,51.0,FEMALE,California
617811,2017-11-24 21:42:57,2018-03-04 19:14:15,43.0,MALE,
617817,2018-10-05 11:20:01,,64.0,MALE,Wisconsin
617820,2017-11-03 06:09:52,,38.0,FEMALE,Illinois
617825,2017-11-17 02:00:17,2018-01-29 16:23:31,61.0,FEMALE,
617833,2017-04-27 23:54:19,,64.0,FEMALE,Pennsylvania
617839,2018-01-09 05:37:26,,44.0,MALE,
617841,2018-01-24 20:12:44,,67.0,MALE,Oregon
617849,2018-12-05 12:54:16,,21.0,MALE,Florida
617851,2017-11-04 17:19:27,,45.0,FEMALE,Ohio
617857,2018-05-06 16:18:04,,51.0,MALE,
617863,2017-04-20 20:00:54,,59.0,MALE,Alabama
617868,2017-03-24 17:32:49,,33.0,FEMALE,California
617870,2018-08-03 13:34:34,,50.0,FEMALE,
617876,2018-11-10 04:28:42,,40.0,FEMALE,California
617881,2018-03-02 00:04:24,,21.0,FEMALE,Illinois
617886,2017-10-13 11:07:23,,50.0,FEMALE,Texas
617891,2018-10-11 02:40:08,,21.0,FEMALE,Florida
617898,2017-04-23 03:08:54,,31.0,MALE,California
617902,2017-04-27 17:13:17,,35.0,FEMALE,California
617908,2017-08-03 02:35:30,,53.0,FEMALE,Illinois
617914,2018-02-02 02:41:52,,52.0,FEMALE,
617915,2017-09-02 03:03:17,,41.0,MALE,Georgia
617920,2017-09-30 12:53:23,,34.0,FEMALE,
617928,2017-11-15 14:24:54,,72.0,MALE,Alabama
617930,2017-03-03 13:02:35,,37.0,FEMALE,Indiana
617938,2017-10-06 18:54:35,,40.0,FEMALE,Florida
617943,2017-08-17 10:25:52,,36.0,FEMALE,Texas
617949,2018-07-08 11:23:40,,50.0,FEMALE,
617951,2018-07-26 02:47:22,,44.0,MALE,Pennsylvania
617956,2018-10-31 19:16:14,,25.0,FEMALE,
617964,2017-04-25 16:31:25,,37.0,FEMALE,California
617967,2017-04-27 02:47:51,,37.0,MALE,North Carolina
617974,2017-11-03 16:28:11,,36.0,MALE,Illinois
617975,2018-02-04 08:46:47,,55.0,MALE,
617983,2018-02-05 16:35:47,,46.0,MALE,
617987,2017-11-02 03:03:10,,31.0,MALE,Texas
617990,2017-11-10 18:57:28,,48.0,FEMALE,Kentucky
617998,2017-07-22 17:47:26,,27.0,MALE,California
618000,2017-08-04 21:46:28,,40.0,MALE,South Dakota
618009,2017-05-19 16:14:32,,52.0,MALE,New Jersey
618011,2018-02-06 23:01:48,,31.0,FEMALE,
618016,2017-06-30 18:42:51,,45.0,MALE,
618020,2018-10-05 20:11:59,,43.0,FEMALE,California
618029,2017-06-08 14:19:48,,49.0,MALE,New Mexico
618032,2017-11-17 01:58:40,2018-01-15 21:39:47,59.0,MALE,
618036,2018-11-15 15:20:08,,28.0,MALE,
618044,2017-11-06 19:32:06,,36.0,MALE,Georgia
618047,2018-07-14 01:24:21,,24.0,FEMALE,
618053,2017-07-31 08:24:50,,37.0,FEMALE,
618059,2018-04-23 12:48:20,,46.0,MALE,New York
618064,2018-11-15 01:35:57,,38.0,MALE,Oklahoma
618065,2017-03-29 21:35:59,,28.0,MALE,New York
618073,2018-07-27 19:03:02,,67.0,MALE,Florida
618075,2018-05-14 22:49:39,,37.0,MALE,California
618084,2018-09-25 15:17:27,,52.0,MALE,
618088,2017-05-23 19:40:32,,30.0,FEMALE,
618091,2017-05-24 02:49:38,,45.0,FEMALE,Indiana
618098,2017-08-15 22:11:17,,34.0,FEMALE,Ohio
618104,2018-06-09 22:41:42,,59.0,MALE,
618107,2018-03-24 21:21:27,,58.0,MALE,West Virginia
618114,2017-07-17 15:54:08,,54.0,MALE,New Jersey
618115,2017-10-27 00:58:33,,41.0,FEMALE,Wisconsin
618122,2018-01-28 16:01:23,,33.0,MALE,Florida
618126,2018-04-04 21:48:08,,21.0,FEMALE,
618133,2017-04-22 22:05:57,,61.0,MALE,California
618138,2018-10-15 17:28:08,,29.0,FEMALE,
618140,2017-09-11 12:51:48,,27.0,FEMALE,Florida
618146,2018-01-09 20:43:08,,28.0,FEMALE,
618150,2017-09-30 17:55:51,,52.0,MALE,Washington
618156,2017-10-30 14:53:50,,43.0,MALE,Kentucky
618163,2017-11-01 23:07:38,,40.0,MALE,Wisconsin
618166,2018-08-06 23:35:15,,40.0,FEMALE,
618170,2017-05-24 16:41:42,,27.0,FEMALE,
618176,2018-01-27 00:03:07,,27.0,FEMALE,
618182,2018-05-28 21:20:54,,29.0,MALE,New York
618187,2017-05-09 02:30:57,,56.0,MALE,Pennsylvania
618194,2018-03-15 18:05:28,,30.0,MALE,
618199,2018-07-28 15:41:50,,55.0,FEMALE,California
618203,2017-09-13 16:45:38,,67.0,FEMALE,
618209,2017-05-06 20:40:23,,24.0,MALE,Florida
618213,2018-07-25 22:43:46,,41.0,MALE,
618219,2018-01-25 15:50:50,2018-03-23 14:47:17,22.0,FEMALE,
618224,2017-10-10 07:00:46,,48.0,MALE,Louisiana
618228,2018-02-01 14:39:00,,77.0,MALE,
618234,2018-01-21 07:06:41,,34.0,FEMALE,
618238,2018-01-31 05:42:33,,53.0,FEMALE,
618242,2017-10-30 04:37:06,,24.0,FEMALE,Florida
618245,2017-08-04 04:51:44,,47.0,FEMALE,Illinois
618252,2017-04-29 06:39:38,,43.0,MALE,Florida
618256,2018-01-21 12:12:03,,53.0,FEMALE,
618261,2017-07-15 04:16:33,,48.0,FEMALE,Georgia
618267,2017-11-23 00:29:13,,35.0,MALE,West Virginia
618271,2018-09-14 04:37:42,,59.0,MALE,
618276,2017-04-13 06:22:27,,44.0,MALE,Georgia
618283,2017-02-02 03:46:03,,35.0,MALE,California
618285,2018-01-06 03:19:17,,26.0,MALE,
618294,2017-07-12 01:38:15,,33.0,FEMALE,California
618295,2017-10-28 16:43:52,,48.0,FEMALE,California
618303,2018-03-27 23:58:02,,34.0,MALE,
618307,2018-06-03 14:17:50,,72.0,MALE,Hawaii
618311,2018-08-29 20:12:30,,50.0,FEMALE,California
618316,2017-07-18 00:09:10,,31.0,MALE,Kentucky
618323,2017-04-21 22:50:23,,52.0,FEMALE,New York
618328,2017-04-25 12:25:17,,35.0,MALE,Florida
618332,2017-07-16 21:00:38,,51.0,FEMALE,Washington
618335,2018-06-20 14:58:51,,34.0,MALE,Maryland
618344,2018-09-05 02:58:27,,28.0,FEMALE,Pennsylvania
618347,2018-05-31 16:59:41,,67.0,MALE,
618353,2018-11-14 09:57:49,,27.0,FEMALE,Texas
618357,2017-05-26 03:00:15,,45.0,MALE,Colorado
618360,2017-09-29 13:41:47,,25.0,FEMALE,Florida
618366,2018-06-28 20:44:30,,23.0,MALE,
618372,2017-05-29 12:17:28,,49.0,MALE,Wisconsin
618376,2018-07-22 02:37:52,,35.0,FEMALE,
618384,2018-01-24 05:28:48,,33.0,MALE,California
618387,2017-05-03 04:45:44,,29.0,MALE,California
618391,2018-01-05 12:37:53,,41.0,FEMALE,
618397,2017-08-28 22:28:15,,26.0,MALE,North Carolina
618400,2018-01-11 16:31:55,,35.0,MALE,
618405,2017-10-28 02:48:37,,40.0,FEMALE,South Dakota
618413,2017-07-24 17:06:09,,52.0,FEMALE,
618419,2017-06-21 00:13:31,,54.0,FEMALE,Arizona
618423,2018-08-05 18:04:20,,34.0,MALE,
618428,2017-08-29 23:13:59,,48.0,FEMALE,Texas
618430,2018-04-18 14:37:43,,51.0,MALE,West Virginia
618437,2018-08-03 19:38:14,,47.0,FEMALE,Maryland
618440,2017-11-24 23:41:54,,57.0,FEMALE,Texas
618445,2017-07-30 19:25:58,,48.0,FEMALE,
618450,2017-04-17 15:39:17,,62.0,FEMALE,Pennsylvania
618456,2017-07-19 20:42:23,,55.0,MALE,West Virginia
618460,2017-08-03 23:38:55,,24.0,MALE,Michigan
618467,2017-10-28 19:21:41,,42.0,FEMALE,
618474,2017-04-26 02:00:07,,49.0,MALE,California
618475,2017-11-07 16:21:20,,52.0,FEMALE,Illinois
618484,2018-02-25 18:50:43,,50.0,FEMALE,
618485,2017-11-01 21:25:44,,54.0,MALE,Georgia
618492,2017-12-26 23:58:36,,48.0,MALE,Texas
618498,2017-04-22 18:33:48,,50.0,MALE,Illinois
618501,2017-04-20 01:12:20,,36.0,FEMALE,Illinois
618507,2018-04-09 01:22:14,,40.0,FEMALE,
618513,2018-04-09 16:53:54,,28.0,FEMALE,
618519,2018-06-05 12:05:42,,32.0,FEMALE,
618523,2018-09-09 10:08:38,,58.0,MALE,Missouri
618529,2017-12-26 09:24:29,,51.0,MALE,
618531,2017-11-03 19:58:29,,43.0,MALE,South Dakota
618535,2017-04-23 01:26:12,,62.0,MALE,Oklahoma
618541,2018-04-16 11:52:59,,55.0,MALE,
618548,2018-06-27 01:10:38,,48.0,MALE,Missouri
618551,2017-03-22 06:32:26,,35.0,MALE,California
618556,2017-09-18 12:14:52,,42.0,MALE,Tennessee
618563,2018-01-18 20:36:49,,39.0,MALE,Massachusetts
618568,2017-08-02 18:26:32,,34.0,FEMALE,
618573,2017-08-18 13:47:09,,62.0,MALE,Pennsylvania
618578,2017-07-18 15:35:26,,44.0,FEMALE,California
618581,2018-01-13 16:27:23,,53.0,MALE,
618587,2017-05-09 15:46:25,,56.0,MALE,Oklahoma
618590,2018-04-22 02:46:40,,54.0,MALE,
618599,2017-10-20 16:03:03,,61.0,MALE,New Jersey
618602,2017-11-13 22:50:33,,49.0,MALE,
618606,2018-03-18 03:25:58,,24.0,MALE,
618612,2017-04-28 15:12:29,,34.0,FEMALE,Missouri
618617,2017-04-29 02:51:18,,57.0,MALE,Missouri
618622,2018-05-27 05:37:53,2018-06-28 20:13:23,47.0,FEMALE,
618627,2017-04-20 03:50:34,,33.0,FEMALE,Pennsylvania
618630,2018-02-06 01:20:21,,47.0,MALE,
618636,2018-08-19 04:11:37,,41.0,MALE,New York
618640,2017-10-31 00:43:17,,43.0,MALE,North Carolina
618646,2017-12-14 02:17:27,,32.0,FEMALE,New York
618653,2017-09-17 21:59:53,,66.0,MALE,Pennsylvania
618658,2017-10-29 15:04:36,,32.0,MALE,Oregon
618664,2017-11-10 21:10:11,2018-03-01 19:26:41,51.0,MALE,Kentucky
618668,2017-06-08 20:38:20,,52.0,FEMALE,Texas
618672,2017-10-30 04:23:23,,35.0,MALE,Florida
618675,2017-11-13 03:20:49,,26.0,FEMALE,
618681,2018-02-13 20:12:33,,44.0,FEMALE,Oregon
618689,2017-10-26 01:41:10,,75.0,FEMALE,Ohio
618692,2017-10-22 12:22:39,,68.0,FEMALE,Illinois
618699,2017-09-12 03:22:48,,49.0,MALE,Georgia
618701,2017-11-13 04:05:13,,24.0,FEMALE,
618706,2018-05-22 22:54:15,2018-05-31 16:50:59,35.0,MALE,
618712,2017-11-02 23:29:55,2018-01-23 02:54:25,48.0,MALE,New Jersey
618717,2017-11-06 14:30:22,,38.0,FEMALE,Arizona
618722,2017-08-19 22:46:07,,61.0,MALE,New York
618728,2018-01-29 00:47:37,,58.0,MALE,Illinois
618732,2018-02-14 15:34:28,,33.0,MALE,New York
618736,2017-02-27 17:18:50,,35.0,MALE,Indiana
618743,2017-08-21 17:54:44,,42.0,FEMALE,Ohio
618747,2018-11-16 14:53:58,,40.0,MALE,Wisconsin
618753,2018-05-17 12:37:54,,58.0,FEMALE,Pennsylvania
618759,2017-07-29 11:45:36,,28.0,FEMALE,Massachusetts
618764,2017-07-25 19:24:13,,51.0,MALE,Ohio
618768,2017-08-30 11:22:01,,23.0,FEMALE,Florida
618771,2017-10-27 13:01:27,,47.0,MALE,California
618776,2017-07-21 21:45:36,,66.0,MALE,
618780,2017-04-27 01:07:32,,66.0,MALE,Nevada
618786,2018-02-02 07:00:01,2018-02-06 02:30:13,62.0,MALE,
618790,2017-12-03 00:28:24,,44.0,FEMALE,Texas
618795,2018-09-06 19:51:10,,59.0,MALE,
618803,2018-11-15 21:11:16,,33.0,FEMALE,
618809,2018-04-14 00:34:55,,48.0,FEMALE,Pennsylvania
618814,2018-07-08 23:15:31,,52.0,FEMALE,
618815,2018-01-11 13:57:33,,38.0,MALE,
618822,2017-11-22 22:41:24,,36.0,MALE,Florida
618825,2018-08-14 12:40:32,,64.0,MALE,Virginia
618834,2017-11-14 13:39:32,,34.0,FEMALE,
618837,2018-05-05 02:26:05,,26.0,FEMALE,Florida
618841,2017-10-04 10:48:16,,47.0,FEMALE,Puerto Rico
618846,2017-12-17 13:54:11,,30.0,FEMALE,
618851,2017-04-23 19:54:41,,40.0,FEMALE,Florida
618858,2018-05-24 15:50:32,,46.0,FEMALE,New Jersey
618863,2018-07-29 14:35:23,,26.0,MALE,California
618865,2017-02-18 22:33:44,,37.0,FEMALE,California
618872,2018-01-28 19:46:09,,44.0,MALE,Iowa
618875,2017-07-15 13:41:09,,63.0,MALE,Wisconsin
618883,2017-11-14 19:32:38,,52.0,MALE,California
618889,2017-05-08 03:23:30,,49.0,MALE,New York
618890,2017-04-24 00:46:28,,38.0,FEMALE,Illinois
618895,2017-04-25 21:58:43,,54.0,FEMALE,Texas
618902,2017-07-10 21:41:05,,31.0,FEMALE,Texas
618908,2018-02-03 00:19:40,,39.0,MALE,Florida
618912,2017-05-09 22:40:08,,51.0,MALE,North Carolina
618918,2017-11-27 20:08:08,,22.0,FEMALE,Kentucky
618923,2018-05-25 21:28:50,,36.0,MALE,
618929,2017-08-08 21:08:23,,50.0,FEMALE,Georgia
618934,2018-09-09 23:50:46,,47.0,FEMALE,
618938,2018-02-03 02:34:21,,26.0,MALE,
618942,2017-09-27 21:23:47,,42.0,FEMALE,Ohio
618949,2018-08-08 03:27:33,,30.0,MALE,Texas
618951,2017-10-19 03:04:06,,29.0,MALE,
618955,2018-09-11 15:52:15,,15.0,MALE,New Jersey
618962,2017-04-25 03:06:10,,50.0,FEMALE,Texas
618967,2018-10-31 19:49:59,,59.0,MALE,Texas
618971,2017-05-20 23:59:09,,36.0,FEMALE,North Carolina
618977,2017-12-29 09:51:41,,66.0,MALE,Texas
618983,2018-01-04 19:29:35,,21.0,MALE,
618987,2017-05-07 00:51:56,,28.0,MALE,Maryland
618992,2018-09-06 20:12:41,,49.0,FEMALE,
618996,2017-07-25 00:04:17,,37.0,FEMALE,New York
619000,2017-08-18 01:40:48,,28.0,FEMALE,
619005,2018-01-28 09:42:26,2018-04-26 06:43:13,35.0,FEMALE,
619012,2017-05-22 11:41:40,,50.0,FEMALE,California
619018,2017-11-04 15:06:36,,38.0,MALE,Georgia
619021,2017-08-17 02:02:07,,37.0,MALE,
619027,2017-11-26 10:13:21,,45.0,FEMALE,Texas
619031,2017-10-04 17:37:08,,33.0,FEMALE,
619035,2017-04-25 15:35:14,,37.0,MALE,Georgia
619044,2018-03-05 18:13:12,,47.0,FEMALE,
619048,2018-09-24 00:32:38,,58.0,MALE,
619051,2018-11-23 20:12:09,,48.0,MALE,Florida
619059,2017-07-29 10:04:56,,62.0,MALE,California
619064,2017-11-07 13:57:06,,51.0,FEMALE,Rhode Island
619069,2017-12-07 14:13:21,,33.0,FEMALE,California
619073,2017-04-24 21:21:16,,41.0,FEMALE,California
619076,2018-04-11 03:58:41,,57.0,MALE,Iowa
619082,2018-04-25 01:15:10,,38.0,MALE,
619085,2018-04-13 20:40:56,,44.0,MALE,
619094,2018-06-21 05:02:57,,47.0,MALE,Nevada
619099,2017-11-17 12:08:26,,37.0,MALE,Kentucky
619102,2017-04-27 02:28:38,,34.0,MALE,Texas
619105,2017-11-20 23:27:40,,65.0,MALE,California
