BookID,UserID,TIMESTAMP,SUBSTATE,WeekofYear
147051,619470,2018-07-08 23:15:12,Kansas,201827
119989,618075,2018-06-06 01:32:19,Alameda,201823
115999,641678,2018-05-12 04:59:38,Santa Clara,201819
114859,643746,2018-05-13 04:06:23,Los Angeles,201819
105481,645595,2018-03-26 12:23:39,Pennsylvania,201813
109510,622467,2018-02-10 22:01:40,Ohio,201806
106808,668148,2018-01-22 13:49:54,San Diego,201804
113689,672258,2017-12-24 23:48:46,San Bernardino,201751
122451,647290,2018-03-10 22:56:10,San Diego,201810
116419,634189,2018-09-13 16:49:56,Pennsylvania,201837
143259,640955,2018-04-03 13:36:05,Orange,201814
113786,630559,2018-09-06 12:56:35,Delaware,201836
156939,615244,2018-04-07 08:35:01,San Diego,201814
124400,673314,2018-06-06 11:59:29,Los Angeles,201823
131397,619927,2018-01-15 17:47:38,Illinois,201803
131099,664311,2018-07-02 02:14:45,Orlando,201827
154125,648147,2018-07-13 23:18:14,Riverside,201828
119134,633274,2018-07-06 23:37:57,Minnesota,201827
166811,639250,2018-08-12 16:30:21,Orange,201832
149610,645282,2018-09-02 01:35:46,Miami,201835
166274,653111,2018-05-13 21:02:52,San Diego,201819
121582,627491,2018-07-12 20:33:49,North Carolina,201828
162671,629419,2018-04-12 19:47:59,Houston,201815
178261,603453,2018-01-24 04:54:48,San Diego,201804
138492,633262,2018-01-04 18:48:23,Pennsylvania,201801
144974,663703,2018-09-07 01:04:04,Nebraska,201836
162671,600684,2018-04-12 20:18:18,Houston,201815
131325,642741,2018-02-07 03:50:12,San Diego,201806
120170,648875,2018-03-06 21:34:37,Orange,201810
151540,628695,2018-02-11 14:56:53,San Diego,201806
133451,626601,2018-05-29 20:42:48,Los Angeles,201822
156418,633622,2018-03-07 19:36:33,Orange,201810
151621,671916,2018-06-11 16:44:36,Michigan,201824
142639,600257,2018-03-28 16:08:19,Nevada,201813
124474,664549,2018-04-19 22:13:25,Orange,201816
154555,650774,2017-12-23 00:24:09,San Diego,201751
154804,647835,2018-05-27 15:31:30,North Carolina,201821
106092,629807,2018-05-18 17:55:16,Virginia,201820
111544,666601,2018-05-04 13:56:07,San Antonio,201818
111140,646182,2018-09-13 05:56:04,Minnesota,201837
117021,669608,2018-07-26 04:30:13,Houston,201830
179181,637486,2018-04-30 02:35:51,Orange,201818
147921,656098,2018-05-14 21:15:29,Los Angeles,201820
145580,624258,2018-04-29 01:41:19,San Diego,201817
153396,618360,2018-01-06 03:06:01,San Diego,201801
129631,657117,2018-03-12 20:38:56,Pennsylvania,201811
159926,646995,2018-04-21 07:01:48,Maine,201816
104070,643853,2017-12-14 11:49:31,Riverside,201750
164397,611604,2018-04-20 13:04:54,Maryland,201816
156421,631113,2018-07-29 01:27:12,Maine,201830
177565,663889,2018-07-04 01:50:41,San Diego,201827
108923,665156,2017-12-20 20:50:04,Miami,201751
156863,666688,2018-01-13 13:00:25,San Diego,201802
123262,625499,2018-03-11 05:41:28,San Diego,201810
127590,601424,2018-02-02 16:01:52,Michigan,201805
127882,601817,2018-09-06 23:16:49,Houston,201836
103364,617664,2018-04-17 20:49:01,San Diego,201816
128406,662823,2018-04-12 22:34:02,Orange,201815
118603,636043,2018-09-14 04:23:11,San Diego,201837
160857,671498,2018-08-15 22:31:28,Michigan,201833
163177,658706,2018-03-09 03:47:42,Delaware,201810
107438,617512,2018-07-10 08:39:19,Ohio,201828
149599,671162,2018-07-23 20:59:53,Miami,201830
170816,674504,2018-08-25 04:03:52,Los Angeles,201834
165088,623520,2018-01-12 01:35:42,San Diego,201802
139213,657624,2018-03-14 15:26:58,Michigan,201811
140617,644971,2018-05-12 22:30:38,San Diego,201819
177120,625781,2018-03-21 15:47:52,Orange,201812
124705,650194,2018-09-06 02:06:28,Orange,201836
141289,615282,2018-07-15 20:03:45,San Antonio,201828
164477,602231,2018-01-14 02:51:45,Nevada,201802
123784,604117,2018-07-31 00:55:22,San Diego,201831
175147,610057,2018-01-28 09:42:10,Wisconsin,201804
136331,669462,2018-08-10 23:10:02,San Antonio,201832
124840,606177,2018-08-05 23:15:23,San Diego,201831
147074,633578,2018-01-28 14:14:41,Los Angeles,201804
164340,669908,2018-02-13 16:15:48,Los Angeles,201807
173926,661816,2018-02-03 15:17:03,Orange,201805
117532,652970,2017-12-23 01:17:48,Miami,201751
121346,635306,2018-01-29 11:25:49,Pennsylvania,201805
170816,600345,2018-08-25 03:27:52,Los Angeles,201834
106969,667100,2018-08-11 02:13:08,Nevada,201832
166649,651552,2018-05-31 03:39:46,Los Angeles,201822
155183,650406,2018-08-04 15:53:12,Idaho,201831
161522,648760,2018-02-09 22:15:33,Massachusetts,201806
137009,673410,2018-02-22 13:55:15,Wisconsin,201808
176459,605686,2018-03-22 01:42:31,Alameda,201812
110324,641052,2018-05-15 02:19:54,Riverside,201820
159612,673923,2017-12-29 14:08:14,Riverside,201752
138878,673893,2018-05-31 12:38:47,Arizona,201822
129644,655461,2018-06-16 21:47:13,New York,201824
103794,640501,2018-07-16 21:29:29,San Antonio,201829
168913,657662,2017-12-17 21:57:45,Santa Clara,201750
117306,651926,2018-08-09 02:54:46,San Diego,201832
121755,614759,2018-06-30 01:12:50,New York,201826
113327,652815,2018-05-01 10:39:42,Pennsylvania,201818
126647,608825,2018-08-09 21:22:24,Washington,201832
174125,653735,2018-01-31 00:52:53,San Antonio,201805
178751,602810,2018-08-21 22:14:25,San Diego,201834
163052,664961,2018-04-25 02:00:51,Massachusetts,201817
176316,632119,2018-04-28 04:34:58,Orange,201817
124307,629436,2018-05-08 13:40:01,Houston,201819
153553,601458,2018-08-06 01:51:26,New York,201832
127622,651982,2017-12-14 22:58:32,New Jersey,201750
141989,611597,2018-09-15 10:11:38,South Dakota,201837
147692,664907,2018-09-11 14:09:24,Orange,201837
170549,638818,2017-12-19 01:12:24,Alameda,201751
149682,653729,2018-01-09 13:30:52,Orlando,201802
117261,643419,2018-02-15 21:11:40,Michigan,201807
136331,638017,2018-08-10 18:15:07,New York,201832
151182,638217,2018-04-03 00:06:00,New York,201814
104235,608515,2018-04-04 01:37:13,San Diego,201814
149524,655173,2018-08-26 00:31:12,Orange,201834
167241,665837,2018-06-27 03:04:15,San Diego,201826
175147,673584,2018-01-26 13:25:30,North Carolina,201804
163177,665886,2018-03-09 05:13:51,Arkansas,201810
152453,608044,2018-05-24 02:49:30,Riverside,201821
170297,658585,2018-05-22 06:57:52,Los Angeles,201821
157550,643310,2018-08-10 15:20:53,Santa Clara,201832
152834,651024,2017-12-27 18:25:38,Mississippi,201752
111351,649504,2018-05-03 14:12:25,Los Angeles,201818
178751,611960,2018-08-22 02:49:24,San Diego,201834
135911,600485,2018-03-23 22:14:26,Virginia,201812
162880,610006,2018-08-04 04:21:49,Santa Clara,201831
101889,610729,2018-07-26 13:09:10,Montana,201830
129001,621266,2018-08-23 15:05:50,Arizona,201834
143484,607814,2018-04-23 00:47:28,New York,201817
105696,649993,2018-04-07 01:36:19,San Antonio,201814
146148,665917,2018-01-09 10:42:45,Arizona,201802
168913,619161,2017-12-16 15:34:24,North Carolina,201750
154804,660110,2018-05-27 15:24:25,North Carolina,201821
106819,642731,2018-06-14 03:25:51,Georgia,201824
128502,674783,2018-08-13 17:04:31,Riverside,201833
150533,635989,2018-09-04 02:43:04,Ohio,201836
160964,634941,2018-06-23 14:04:08,San Diego,201825
112007,665760,2018-08-05 10:06:39,Illinois,201831
144673,664334,2018-05-02 16:04:17,Orange,201818
166507,626316,2018-05-05 21:39:51,Orange,201818
154292,612743,2018-08-08 15:28:45,Miami,201832
153014,673105,2018-07-07 04:33:04,Orange,201827
159179,640401,2018-02-22 04:50:25,Wisconsin,201808
135734,615899,2018-04-12 15:54:15,Santa Clara,201815
164397,601297,2018-04-20 03:14:57,Los Angeles,201816
158924,627781,2018-04-15 18:07:44,San Antonio,201815
179803,615422,2018-01-04 15:52:48,Massachusetts,201801
103794,637105,2018-07-15 16:48:23,Virginia,201828
178244,607821,2018-07-28 17:15:10,Riverside,201830
179778,628639,2018-05-11 03:36:52,Alabama,201819
178261,645866,2018-01-19 15:14:24,San Diego,201803
135391,635884,2018-03-04 22:03:21,Georgia,201809
150892,624233,2018-05-13 15:08:55,Oregon,201819
136063,608701,2018-04-13 19:49:35,San Diego,201815
153408,624710,2018-08-21 02:41:49,New Jersey,201834
114322,635836,2018-03-16 04:32:27,San Antonio,201811
130997,649150,2018-06-14 13:01:40,San Diego,201824
179934,644856,2018-05-15 21:36:46,San Diego,201820
122788,660593,2018-07-12 15:40:32,San Antonio,201828
100887,637955,2018-06-25 12:54:22,Pennsylvania,201826
138507,612513,2017-12-29 15:04:03,Indiana,201752
118789,603549,2018-05-27 11:09:25,Santa Clara,201821
103947,650983,2018-07-11 12:14:31,San Diego,201828
157022,663079,2018-03-10 22:34:43,Mississippi,201810
100075,603380,2018-06-20 22:30:24,Ohio,201825
178261,629779,2018-02-01 12:17:36,San Diego,201805
178248,643484,2017-12-24 21:13:26,Houston,201751
130928,658694,2018-08-30 03:08:53,Connecticut,201835
178439,666345,2018-05-06 16:09:22,Orange,201818
128536,621647,2018-03-01 15:24:03,Houston,201809
117665,601797,2018-02-10 03:10:15,Santa Clara,201806
158950,673703,2018-04-13 00:47:22,Michigan,201815
117306,607546,2018-08-08 23:32:25,San Diego,201832
178261,625607,2018-01-29 03:38:05,San Diego,201805
123784,611691,2018-07-31 23:01:12,San Diego,201831
116481,665295,2018-05-08 20:47:10,Orange,201819
104483,604502,2018-02-10 15:51:33,Santa Clara,201806
103794,609974,2018-07-15 01:52:00,Los Angeles,201828
166578,614116,2018-01-10 22:26:33,San Antonio,201802
110775,638416,2018-02-07 20:02:06,Alameda,201806
132118,643507,2018-06-24 15:37:28,Houston,201825
117851,615652,2018-04-20 18:16:47,Los Angeles,201816
165478,616707,2018-08-20 02:15:01,Ohio,201834
171953,650528,2018-06-20 02:07:55,Mississippi,201825
142460,640730,2018-03-17 16:08:53,Nevada,201811
124875,609890,2018-01-01 01:35:23,Louisiana,201801
161031,674967,2018-04-07 23:06:50,Alameda,201814
131397,619155,2018-01-15 04:10:15,Pennsylvania,201803
170387,660037,2018-09-06 15:52:06,San Diego,201836
173567,671419,2018-01-13 03:47:07,New York,201802
128994,615754,2018-05-05 00:47:34,Los Angeles,201818
129618,648036,2017-12-19 13:05:40,Miami,201751
102394,610564,2018-01-18 18:46:27,Alameda,201803
164340,637631,2018-02-12 20:36:51,Los Angeles,201807
173033,651012,2018-02-17 00:13:53,Illinois,201807
173359,651028,2018-05-24 22:38:24,Michigan,201821
101424,664215,2018-02-24 11:07:32,Orange,201808
136331,664959,2018-08-10 19:29:20,New York,201832
124474,669962,2018-04-21 23:24:58,Orange,201816
115637,650452,2018-05-15 21:28:57,Los Angeles,201820
128857,650063,2018-03-21 01:35:21,Los Angeles,201812
171769,622199,2018-04-16 03:30:06,Los Angeles,201816
115939,638593,2018-05-27 13:58:14,Miami,201821
119228,670351,2018-06-15 00:36:52,Georgia,201824
138981,629258,2017-12-24 13:25:59,Orange,201751
121779,612555,2018-01-18 17:32:07,Santa Clara,201803
101214,669191,2018-07-04 18:59:08,Orange,201827
175147,609727,2018-01-26 00:35:02,San Antonio,201804
159207,670938,2017-12-19 21:57:08,Los Angeles,201751
156863,615300,2018-01-05 22:13:28,San Diego,201801
135262,616446,2018-06-01 01:24:03,North Carolina,201822
168927,671866,2018-07-28 00:10:47,New Hampshire,201830
108847,644867,2018-04-16 06:55:27,San Diego,201816
128968,666943,2018-07-20 00:43:48,Virginia,201829
104188,660780,2018-02-23 23:30:51,Pennsylvania,201808
170297,608115,2018-05-19 18:01:02,Los Angeles,201820
124643,667100,2018-08-14 19:46:05,Michigan,201833
112500,666443,2018-09-16 15:28:48,Los Angeles,201837
128561,667759,2018-06-28 00:56:13,Houston,201826
157633,616105,2018-03-26 21:34:55,San Diego,201813
111925,613706,2018-03-01 15:37:21,North Carolina,201809
117578,635089,2018-03-09 09:59:51,Orange,201810
126647,617402,2018-08-10 01:45:38,Houston,201832
110473,600216,2018-01-30 13:56:57,Santa Clara,201805
139487,656116,2018-08-12 21:04:15,Ohio,201832
165973,605588,2018-04-22 22:28:39,Houston,201816
156981,620292,2017-12-14 15:43:56,Pennsylvania,201750
100086,653311,2018-04-29 13:02:14,Ohio,201817
157628,654531,2018-04-17 17:10:16,Minnesota,201816
156058,624434,2018-03-07 15:35:18,Louisiana,201810
162961,604448,2018-03-13 16:26:12,Houston,201811
106969,650683,2018-08-09 20:19:09,Houston,201832
115112,615084,2018-08-04 18:57:24,Santa Clara,201831
127622,631007,2017-12-13 20:23:02,Arkansas,201750
144474,646756,2018-03-23 19:52:12,Virginia,201812
153880,644080,2017-12-31 03:11:18,San Diego,201752
113611,653368,2018-08-29 14:50:03,North Carolina,201835
162148,645871,2018-08-13 04:18:21,Houston,201833
115688,601107,2017-12-30 15:32:48,Houston,201752
146972,664426,2018-04-16 06:07:19,Orange,201816
138348,651568,2018-03-16 02:54:01,New Jersey,201811
150571,644360,2018-02-13 16:54:19,San Antonio,201807
101912,625630,2018-04-19 00:40:34,Pennsylvania,201816
156940,613443,2018-03-31 01:33:33,Orange,201813
116882,633218,2018-09-13 15:44:25,Los Angeles,201837
117834,667723,2018-06-01 01:12:15,San Antonio,201822
153815,631452,2017-12-14 22:18:52,Alameda,201750
154346,656218,2018-07-15 03:52:12,Orlando,201828
142580,633222,2018-03-17 21:48:21,San Diego,201811
153694,607235,2018-04-29 15:07:02,Mississippi,201817
118652,610205,2018-04-07 22:12:43,Orlando,201814
121582,643374,2018-07-13 00:36:48,Riverside,201828
156863,643039,2018-01-15 15:36:38,San Diego,201803
109329,627245,2017-12-24 02:06:41,Colorado,201751
171534,664373,2018-01-05 16:28:23,Riverside,201801
129971,672204,2018-02-19 21:23:05,Orlando,201808
138704,609326,2018-07-22 00:56:34,San Bernardino,201829
162822,608411,2018-01-17 20:55:56,Miami,201803
103794,668642,2018-07-16 13:26:14,Los Angeles,201829
170549,665886,2017-12-17 17:31:41,Alameda,201750
100075,637006,2018-06-20 16:58:13,San Antonio,201825
125308,620640,2018-05-10 14:53:38,Los Angeles,201819
133211,657624,2018-09-11 04:51:17,Michigan,201837
179181,644694,2018-05-04 15:00:31,Orange,201818
107694,667502,2018-05-20 15:24:32,Georgia,201820
130585,637712,2018-03-06 22:30:32,Houston,201810
161634,605520,2018-01-06 15:41:12,Michigan,201801
160585,657423,2018-05-23 19:07:01,Colorado,201821
176299,632005,2018-02-16 22:35:30,Orange,201807
148818,631210,2018-04-05 15:18:22,Orange,201814
118410,615548,2018-08-28 20:40:09,San Diego,201835
177211,635267,2018-09-10 04:38:02,San Diego,201837
160898,613339,2018-07-20 10:41:50,San Bernardino,201829
146594,654076,2018-03-22 22:30:56,Massachusetts,201812
147692,612465,2018-09-10 16:36:15,Ohio,201837
172421,643746,2017-12-30 01:25:05,Santa Clara,201752
105481,669867,2018-03-25 01:19:29,San Antonio,201812
174132,636960,2018-06-02 15:38:56,Orange,201822
124335,613145,2018-09-16 00:46:12,New York,201837
150492,611419,2018-02-06 01:06:03,San Diego,201806
161899,615632,2018-08-10 21:25:33,San Antonio,201832
141566,609481,2018-06-29 15:43:31,San Diego,201826
116647,662563,2017-12-16 20:24:19,Santa Clara,201750
105696,665325,2018-04-05 21:53:35,Virginia,201814
172214,613044,2018-08-17 13:13:44,Ohio,201833
141194,627781,2017-12-21 16:18:47,San Antonio,201751
109399,634750,2018-08-28 17:06:04,Santa Clara,201835
122114,628475,2018-06-07 00:42:10,San Diego,201823
151901,603266,2018-08-03 03:52:06,San Antonio,201831
178604,645953,2018-03-16 07:55:21,Orange,201811
154696,660872,2018-05-03 17:55:09,Alameda,201818
163889,642469,2018-05-06 13:57:25,San Diego,201818
168913,609635,2017-12-17 17:39:34,South Carolina,201750
129286,607445,2018-03-01 02:41:07,Orange,201809
142113,670699,2018-03-02 21:18:44,San Antonio,201809
141194,608715,2017-12-21 17:35:27,San Antonio,201751
144177,609678,2017-12-15 04:10:38,New York,201750
133803,630541,2018-03-11 00:46:47,Riverside,201810
166578,655245,2018-01-09 17:41:21,San Antonio,201802
140152,640228,2018-07-29 15:24:57,San Diego,201830
150279,626516,2018-09-07 11:39:16,Los Angeles,201836
117927,648687,2018-01-05 00:34:19,Los Angeles,201801
155401,662428,2017-12-15 22:00:01,Riverside,201750
138507,670611,2017-12-29 04:03:27,Washington,201752
140617,633044,2018-05-13 20:35:42,San Diego,201819
105696,658366,2018-04-06 00:42:46,South Carolina,201814
122360,654741,2018-01-28 21:03:42,Riverside,201804
121582,630882,2018-07-13 12:51:56,San Diego,201828
175371,639733,2017-12-29 22:54:25,San Diego,201752
157022,650908,2018-03-10 22:45:04,Mississippi,201810
127879,661946,2018-02-14 02:24:44,San Diego,201807
117405,673923,2018-02-15 02:01:18,Santa Clara,201807
123607,612195,2018-05-14 17:03:16,Ohio,201820
170816,634346,2018-08-24 22:11:43,Houston,201834
127595,602767,2018-09-04 22:06:43,San Diego,201836
103794,666087,2018-07-16 14:25:06,San Antonio,201829
108357,652743,2018-01-03 15:26:13,Nevada,201801
110972,634135,2018-01-22 02:56:00,Santa Clara,201804
168244,604560,2017-12-25 05:30:40,Orlando,201752
117564,664289,2018-02-20 16:09:13,San Antonio,201808
179033,617565,2018-02-27 16:47:23,Los Angeles,201809
115999,631389,2018-05-12 23:36:09,Ohio,201819
141745,600068,2018-05-09 04:18:17,Pennsylvania,201819
138507,649317,2017-12-28 20:42:04,Pennsylvania,201752
103794,674211,2018-07-14 23:13:53,Wisconsin,201828
168906,600520,2018-08-02 01:30:33,Oklahoma,201831
121985,637670,2018-07-06 13:59:07,Illinois,201827
175336,659220,2018-01-31 20:01:39,San Diego,201805
118065,626253,2018-09-05 16:12:30,Miami,201836
134971,621443,2018-05-31 01:19:15,South Carolina,201822
127850,652111,2018-02-12 02:54:16,San Antonio,201807
100899,653667,2018-08-09 01:02:45,Colorado,201832
103825,662856,2018-08-19 02:32:49,Washington,201833
178261,652460,2018-01-25 03:15:04,San Diego,201804
174933,633543,2018-08-09 14:40:39,Riverside,201832
174125,669867,2018-01-30 20:24:01,Nevada,201805
114322,611268,2018-03-17 14:39:17,New York,201811
161929,642571,2018-06-19 12:18:08,Orange,201825
124461,670988,2018-05-17 03:03:40,Houston,201820
105481,615909,2018-03-23 20:29:09,Riverside,201812
103181,639137,2018-03-09 23:45:55,Miami,201810
120845,642872,2018-01-31 21:43:24,Los Angeles,201805
169750,654787,2018-03-18 15:28:23,Orange,201811
179181,636717,2018-05-01 14:37:00,Orange,201818
144442,665030,2018-06-28 23:57:54,Santa Clara,201826
168927,642243,2018-07-27 17:25:38,Minnesota,201830
169834,608523,2017-12-14 00:47:34,Riverside,201750
153408,640742,2018-08-21 23:56:21,Utah,201834
179606,632600,2018-03-08 17:00:00,Illinois,201810
175371,628665,2017-12-31 00:17:08,San Diego,201752
114322,641923,2018-03-15 15:58:16,San Antonio,201811
104483,647866,2018-02-11 18:36:11,Santa Clara,201806
142174,627781,2018-06-06 18:45:40,San Antonio,201823
139775,655570,2018-06-17 15:38:37,Santa Clara,201824
165498,649295,2018-01-12 14:00:08,Miami,201802
115824,653733,2018-04-29 11:11:45,San Diego,201817
152215,614989,2018-08-06 05:30:10,Santa Clara,201832
170816,647889,2018-08-24 01:12:31,Los Angeles,201834
143688,648493,2018-06-28 20:06:18,San Diego,201826
179048,667100,2018-02-13 02:51:14,Houston,201807
163177,633413,2018-03-08 19:22:55,Orange,201810
179987,622715,2018-09-06 12:24:02,Orange,201836
132849,641688,2018-07-19 09:32:19,Illinois,201829
162671,674388,2018-04-12 20:10:43,Houston,201815
120630,615738,2018-05-09 13:15:51,Colorado,201819
111166,656448,2018-04-19 02:31:42,Nevada,201816
178056,643362,2018-02-20 15:54:36,Orange,201808
107873,672033,2017-12-25 15:45:33,Minnesota,201752
137435,655973,2018-07-15 15:32:06,Indiana,201828
120880,618771,2017-12-23 15:41:50,Los Angeles,201751
136894,656732,2018-08-20 17:25:24,Los Angeles,201834
136496,638613,2018-05-09 04:44:05,Los Angeles,201819
113051,644429,2018-04-06 15:53:48,San Antonio,201814
172749,670693,2018-09-05 15:13:22,Orlando,201836
156752,612705,2018-05-09 21:36:51,Pennsylvania,201819
130472,649243,2018-03-06 17:23:39,Santa Clara,201810
120717,668148,2018-04-19 01:15:38,San Diego,201816
125897,662024,2018-03-17 01:13:41,Orlando,201811
130902,602008,2018-08-11 19:17:26,Ohio,201832
148582,625708,2018-06-14 19:05:29,Minnesota,201824
171190,618498,2018-08-16 19:42:22,San Bernardino,201833
139839,606037,2018-02-02 00:23:22,San Diego,201805
102554,659159,2018-06-01 16:10:21,Los Angeles,201822
126647,672286,2018-08-10 00:33:23,Los Angeles,201832
161700,615720,2018-03-29 17:08:40,Los Angeles,201813
113611,622216,2018-08-28 01:49:10,Arkansas,201835
138822,631878,2018-06-26 18:51:08,South Carolina,201826
152230,618182,2018-05-28 21:22:39,San Diego,201822
175371,643720,2017-12-28 15:21:31,San Diego,201752
154820,618890,2018-07-24 15:56:11,Illinois,201830
121582,635732,2018-07-13 01:05:44,Riverside,201828
119780,621389,2018-08-20 19:18:37,Riverside,201834
178604,645090,2018-03-17 14:16:15,Orange,201811
124591,621647,2018-08-01 11:59:29,New Jersey,201831
161929,651620,2018-06-18 16:21:28,Orange,201825
157022,674170,2018-03-12 04:20:54,Kentucky,201811
113342,625728,2018-01-01 01:41:53,Houston,201801
156793,674871,2018-05-12 03:17:53,San Diego,201819
170816,608825,2018-08-23 18:20:27,Montana,201834
155325,670761,2018-07-13 23:46:59,Riverside,201828
161700,654787,2018-03-30 22:36:41,Los Angeles,201813
163177,617668,2018-03-09 15:27:14,Delaware,201810
150133,603661,2018-07-15 23:19:15,Ohio,201828
131877,601327,2018-09-11 19:49:41,Los Angeles,201837
117278,646668,2017-12-23 16:11:33,Georgia,201751
104396,622373,2018-08-01 15:28:24,San Antonio,201831
128782,613330,2018-08-12 12:55:24,Houston,201832
131325,612089,2018-02-03 18:57:04,San Diego,201805
167011,672350,2017-12-24 00:45:04,Idaho,201751
110775,670611,2018-02-08 14:54:03,Alameda,201806
168053,600554,2018-07-19 01:17:53,Los Angeles,201829
168327,612435,2018-07-22 17:39:35,San Diego,201829
126261,671402,2018-09-14 00:51:57,Idaho,201837
118549,653262,2018-01-16 15:09:49,Orlando,201803
154696,623549,2018-05-04 01:59:51,South Carolina,201818
151160,663728,2018-07-11 19:17:36,Riverside,201828
104994,600841,2018-05-01 15:33:02,San Diego,201818
107114,651845,2018-02-02 16:35:51,San Antonio,201805
120629,609259,2017-12-27 20:27:05,New Jersey,201752
102953,613369,2018-01-12 23:32:33,Houston,201802
144073,660713,2018-08-18 00:31:34,Houston,201833
118603,646657,2018-09-14 04:46:53,San Diego,201837
101675,609269,2018-05-23 15:36:07,Nebraska,201821
138981,608606,2017-12-24 15:05:35,Orange,201751
154774,642571,2018-01-05 21:21:20,Miami,201801
169649,621647,2018-08-01 11:58:35,New York,201831
156058,654853,2018-03-07 21:08:58,Orange,201810
113327,646895,2018-04-29 13:45:23,Miami,201817
178261,623703,2018-01-27 11:36:28,San Diego,201804
179181,649066,2018-05-02 11:52:04,Orange,201818
174364,631564,2018-07-10 01:42:51,Michigan,201828
141983,657207,2018-04-11 12:31:53,Nebraska,201815
156800,609317,2018-08-08 02:24:20,Miami,201832
103794,651024,2018-07-14 15:16:42,San Antonio,201828
174260,613978,2017-12-27 15:44:41,New York,201752
110835,605096,2018-04-06 02:14:00,Los Angeles,201814
130764,652502,2018-03-03 13:18:45,New York,201809
166274,649367,2018-05-13 03:47:36,San Diego,201819
108923,648217,2017-12-21 19:05:39,Alameda,201751
158276,630026,2017-12-27 23:46:30,Virginia,201752
152230,669781,2018-05-29 14:59:05,San Diego,201822
107497,674808,2018-05-03 18:28:14,Orange,201818
160358,673372,2018-02-06 15:24:33,Miami,201806
125034,618692,2018-05-06 14:45:47,San Diego,201818
120845,669884,2018-02-02 14:00:41,San Antonio,201805
127590,602396,2018-02-02 15:25:57,Kentucky,201805
112248,605076,2018-04-28 13:20:48,San Diego,201817
129106,643738,2018-07-14 04:32:51,San Diego,201828
101424,674648,2018-02-28 01:30:25,Orange,201809
143868,625835,2017-12-17 22:28:34,South Carolina,201750
120629,637176,2017-12-27 18:05:33,Oklahoma,201752
101424,657190,2018-02-26 20:28:31,Orange,201809
154774,672376,2018-01-06 01:57:10,Miami,201801
141989,655198,2018-09-15 06:19:15,Nebraska,201837
133160,659143,2017-12-15 14:19:58,Illinois,201750
117306,641208,2018-08-06 18:45:52,San Diego,201832
156863,642647,2018-01-12 23:56:12,San Diego,201802
147206,604702,2018-02-10 00:02:22,San Antonio,201806
166279,621716,2018-01-05 21:37:07,Los Angeles,201801
155629,636482,2018-05-08 22:52:33,Los Angeles,201819
156683,617833,2017-12-26 00:18:35,Rhode Island,201752
150136,672355,2018-07-28 19:02:43,Kentucky,201830
179460,671015,2018-05-11 03:51:03,Riverside,201819
179544,670679,2018-08-21 22:31:57,Houston,201834
103794,648043,2018-07-14 23:57:14,Alabama,201828
120829,618126,2018-04-04 22:06:09,Los Angeles,201814
118065,643521,2018-09-08 23:14:52,Orange,201836
133263,650328,2018-09-10 15:37:29,San Diego,201837
112007,673314,2018-08-02 00:24:26,San Diego,201831
153494,641107,2018-08-13 20:46:15,Riverside,201833
113327,630676,2018-04-29 00:53:58,Santa Clara,201817
179663,662774,2018-05-27 02:58:03,Michigan,201821
127027,632350,2018-05-02 01:32:26,Pennsylvania,201818
153460,628741,2018-01-11 11:50:51,Santa Clara,201802
162324,610171,2018-04-24 22:33:14,Ohio,201817
121582,644422,2018-07-12 16:48:32,San Diego,201828
103690,653421,2018-06-22 03:47:06,Michigan,201825
159750,650645,2018-01-29 03:15:08,Miami,201805
150279,673769,2018-09-08 07:41:56,Los Angeles,201836
138590,616135,2018-03-15 17:23:01,Oklahoma,201811
175584,600783,2018-07-09 18:30:37,Pennsylvania,201828
132051,666831,2018-06-15 01:34:19,Los Angeles,201824
150975,633293,2018-03-06 18:18:04,San Diego,201810
121504,600798,2018-02-04 23:29:54,Indiana,201805
128917,660878,2018-04-20 04:02:55,Los Angeles,201816
178751,607445,2018-08-21 04:50:23,San Diego,201834
123578,667100,2018-02-13 20:29:34,Houston,201807
106889,665886,2018-02-27 11:49:29,West Virginia,201809
104241,621817,2018-08-09 19:22:36,Riverside,201832
153494,674110,2018-08-14 03:34:43,Maine,201833
120829,645220,2018-04-04 20:49:25,Los Angeles,201814
173567,652603,2018-01-11 18:58:13,Riverside,201802
171493,647599,2018-05-25 00:36:42,Alameda,201821
106620,611529,2018-06-14 12:10:58,Nevada,201824
170816,616135,2018-08-23 15:21:03,Pennsylvania,201834
126647,612672,2018-08-12 01:10:19,New Jersey,201832
161307,639991,2018-03-26 13:48:21,New York,201813
149530,620811,2018-05-24 12:30:17,Alameda,201821
170549,659237,2017-12-18 19:20:58,Alameda,201751
154774,616517,2018-01-06 02:36:48,Santa Clara,201801
107891,672627,2018-09-07 11:55:11,Michigan,201836
113689,644775,2017-12-24 02:22:54,Alabama,201751
126693,622390,2018-07-28 00:04:21,North Carolina,201830
126647,614994,2018-08-10 03:39:17,New Jersey,201832
112904,661453,2018-03-03 21:50:34,Houston,201809
132849,632026,2018-07-19 14:48:34,San Diego,201829
136063,605475,2018-04-14 22:39:20,Delaware,201815
156863,641869,2018-01-13 16:13:31,San Diego,201802
103794,603979,2018-07-14 16:11:39,Los Angeles,201828
104861,608296,2017-12-21 12:54:40,Riverside,201751
117065,645621,2018-03-01 11:02:54,Riverside,201809
148537,638205,2018-07-29 02:13:18,Montana,201830
